StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,18+,ukres,informed_consent,qage,qgender,attentioncheck,primertimer_First Click,primertimer_Last Click,primertimer_Page Submit,primertimer_Click Count,v1timecont_First Click,v1timecont_Last Click,v1timecont_Page Submit,v1timecont_Click Count,Q42_First Click,Q42_Last Click,Q42_Page Submit,Q42_Click Count,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,Q44_First Click,Q44_Last Click,Q44_Page Submit,Q44_Click Count,Q45_First Click,Q45_Last Click,Q45_Page Submit,Q45_Click Count,contordinary,contordinarythumb_1,contordinarythumb_2,contordinarythumb_3,contordinarythumb_4,contordinarythumb_5,contfewwords,contaltered,contalteredthumb_1,contalteredthumb_2,contalteredthumb_3,contalteredthumb_4,contalteredthumb_5,contalteredwords,contfamiliar_1,contseenbefore,contfamvideothumb_1,contfamvideothumb_2,contfamvideothumb_3,contfamvideothumb_4,contfamvideothumb_5,contawaredf,contdfslider_1,continternet_1,contproficient_1,Q46_First Click,Q46_Last Click,Q46_Page Submit,Q46_Click Count,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,Q48_First Click,Q48_Last Click,Q48_Page Submit,Q48_Click Count,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q50_First Click,Q50_Last Click,Q50_Page Submit,Q50_Click Count,treatordinary,treatordinarythumb_1,treatordinarythumb_2,treatordinarythumb_3,treatordinarythumb_4,treatordinarythumb_5,treatfewwords,treataltered,treatalteredthumb_1,treatalteredthumb_2,treatalteredthumb_3,treatalteredthumb_4,treatalteredthumb_5,treatalteredwords,treatfamiliar_1,treatseenbefore,treatseenthumb_1,treatseenthumb_2,treatseenthumb_3,treatseenthumb_4,treatseenthumb_5,treatawaredf,treatdfslider_1,treatinternet_1,treatproficient_1,Q58_First Click,Q58_Last Click,Q58_Page Submit,Q58_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,exp2dfobv,exp2dfthumb_1,exp2dfthumb_2,exp2dfthumb_3,exp2dfthumb_4,exp2dfthumb_5,exp2confident_1,exp2dfwords,exp2familiar_1,exp2seenbefore,exp2seenbeforethumb_1,exp2seenbeforethumb_2,exp2seenbeforethumb_3,exp2seenbeforethumb_4,exp2seenbeforethumb_5,exp2awaredf,exp2dfslider_1,exp2internet_1,exp2proficient_1,rid,gender,age,education,gc,Create New Field or Choose From Dropdown...
2021-08-25 17:23:26,2021-08-25 17:27:53,0,100,266,1,2021-08-25 17:27:53,R_1drXpp6P2xyI2fe,anonymous,EN,1,1,1,50,1,3,3.731,64.198,65.11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.737,5.715,26.333,2,11.055,11.055,25.842,1,3.081,22.119,29.129,3,2.924,3.971,26.485,2,3.414,3.414,26.361,1,3,1,1,,,,5,"They look it ",5,2,,,,,,2,5,5,4,61266e43-7944-4d0e-71d6-0cb5ada5569e,,,,1,
2021-08-25 17:22:55,2021-08-25 17:28:02,0,100,306,1,2021-08-25 17:28:03,R_VRmmlH7UXyIRP8t,anonymous,EN,1,1,1,28,2,3,9.101,79.611,80.458,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.414,19.92,43.928,9,1.049,19.592,26.76,3,2.034,19.585,29.654,4,1.2,17.786,26.514,4,1.078,16.25,26.446,5,1,,1,,,,3,Yeah cos a love it,8,1,1,,,,,2,9,9,7,61266e61-a59d-4c74-35ba-f4521072333c,,,,1,
2021-08-25 17:22:59,2021-08-25 17:28:08,0,100,309,1,2021-08-25 17:28:09,R_30jcQ8eZytMyzRh,anonymous,EN,1,1,1,38,2,3,6.198,76.263,77.054,4,2.695,29.692,30.617,4,0.965,0.965,38.139,1,1.018,18.929,26.1,2,0.94,0.94,26.823,1,12.18,12.18,26.656,1,1,1,,,,,I liked them,1,1,,,,,"Just do them while watch tv or ",7,1,,,1,1,,1,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e61-25c2-cee5-b824-d169681e9c82,,,,1,
2021-08-25 17:22:59,2021-08-25 17:28:34,0,100,335,1,2021-08-25 17:28:34,R_3hzQ7DQWKXSWD6J,anonymous,EN,1,1,1,71,1,3,21.185,21.185,83.455,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.102,6.102,35.941,1,5.708,5.708,26.634,1,5.573,5.573,31.534,1,6.336,6.336,29.981,1,4.722,5.492,28.671,3,2,,,,,,,2,,,,,,,3,2,,,,,,2,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e60-e0a4-8e8f-c31a-e5e0f091a68e,,,,1,
2021-08-25 17:23:26,2021-08-25 17:28:40,0,100,314,1,2021-08-25 17:28:40,R_7a3ReeYcCvoqlnX,anonymous,EN,1,1,1,24,2,3,0.773,66.389,67.444,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.793,31.398,32.168,5,0.644,21.925,26.001,4,2.644,17.475,27.708,3,1.751,23.388,26.055,6,0.977,42.9,43.906,3,2,,1,,,,7,"I really don’t know ",6,1,,,,,1,1,7,8,8,61266e74-e0de-46a0-5d97-113f07d1bb27,,,,1,
2021-08-25 17:23:33,2021-08-25 17:28:48,0,100,315,1,2021-08-25 17:28:48,R_9Ghmex4F39OLGRH,anonymous,EN,1,1,1,19,2,3,1.826,68.893,69.821,4,1.825,24.048,32.379,10,1.638,17.968,25.738,5,1.321,16.924,25.936,4,1.08,17.168,26.023,4,0.876,20.427,25.801,8,2,,,,,,,2,,,,,,,4,2,,,,,,1,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e7b-12e3-4bb4-3105-b8430067ee2e,,,,1,
2021-08-25 17:24:31,2021-08-25 17:28:49,0,100,257,1,2021-08-25 17:28:49,R_2V1iO55jtaPDTW0,anonymous,EN,1,1,1,29,2,3,5.424,67.3,69.712,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.117,21.351,26.331,7,1.544,20.511,25.942,6,1.576,19.136,26.123,6,2.044,17.225,25.889,6,4.232,19.91,26.108,2,1,,,1,,,8,Good quality information,5,2,,,,,,1,10,8,3,61266eb4-3355-68bc-e901-4a756707e6fe,,,,1,
2021-08-25 17:23:16,2021-08-25 17:28:54,0,100,337,1,2021-08-25 17:28:54,R_21hqiGatQQbJ4Ja,anonymous,EN,1,1,1,51,1,3,72.367,72.367,73.696,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.314,22.314,27.592,1,0,0,26.762,0,0,0,26.1,0,38.917,38.917,40.277,1,20.4,20.4,29.805,1,2,,,,,,,2,,,,,,,7,2,,,,,,1,2,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e74-747f-f718-5738-c9b8bf8190ce,,,,1,
2021-08-25 17:24:04,2021-08-25 17:28:55,0,100,290,1,2021-08-25 17:28:55,R_eWKP4by21NXiGat,anonymous,EN,1,1,1,20,1,3,5.507,5.507,70.231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,37.493,0,9.648,9.648,27.664,1,2.286,2.286,38.023,1,2.209,2.209,26.456,1,2.582,2.582,26.493,1,2,,,,,,,2,,,,,,,10,2,,,,,,2,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e91-4491-889b-8d82-dfc274f3cedf,,,,1,
2021-08-25 17:23:26,2021-08-25 17:28:59,0,100,332,1,2021-08-25 17:28:59,R_2xJpK8L4Yjcq0Gw,anonymous,EN,1,1,1,65,1,3,7.934,62.879,66.962,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41,35.191,36.052,6,3.367,19.329,27.149,3,2.19,24.979,26.471,3,3.25,3.25,27.178,1,2.167,12.835,25.8,2,1,,1,,,,6,Face looked like superimposed,9,2,,,,,,2,3,8,8,61266e80-65c3-9526-9b17-3d5d46a61b1c,,,,1,
2021-08-25 17:23:24,2021-08-25 17:29:08,0,100,344,1,2021-08-25 17:29:09,R_Q4yX0L3xVAqCEFP,anonymous,EN,1,1,1,64,2,3,0.902,92.706,93.718,3,1.13,33.027,34.372,5,0.052,25.132,25.799,7,1.984,22.954,28.496,4,1.425,40.812,41.589,2,1.876,16.921,26.202,2,2,,,,,,,2,,,,,,,7,2,,,,,,2,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e79-0337-4ac5-fe0a-90b8f60c5ebf,,,,1,
2021-08-25 17:22:59,2021-08-25 17:29:25,0,100,386,1,2021-08-25 17:29:25,R_2rVgoaK2pHiMJeY,anonymous,EN,1,1,1,29,1,3,11.953,11.953,46.676,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.729,0.729,57.499,1,1.63,17.626,67.5,7,1.21,1.21,63.119,1,0.718,21.84,60.676,4,1.063,1.831,35.561,2,1,,,1,,,"Good morning and thanks again ",1,,1,,,,"Good morning to all ",9,2,,,,,,1,9,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e54-db04-3f25-a56a-5d925ea17ef6,,,,1,
2021-08-25 17:23:29,2021-08-25 17:29:31,0,100,362,1,2021-08-25 17:29:32,R_2ztKdLmDFyn2rlf,anonymous,EN,1,1,1,33,2,3,1.183,67.316,68.309,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,22.845,26.379,9,2.397,25.932,27.009,4,2.134,28.445,29.368,4,0.954,18.85,31.034,5,1.06,25.84,26.788,2,2,,,,,,,2,,,,,,,7,2,,,,,,2,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e50-a752-70e3-8e65-49d55bafcd8d,,,,1,
2021-08-25 17:23:50,2021-08-25 17:29:33,0,100,342,1,2021-08-25 17:29:33,R_2awwhexCFNfH9Ev,anonymous,EN,1,1,1,22,2,3,5.511,39.968,47.836,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.64,20.994,26.877,4,7.252,11.668,26.241,2,8.099,8.099,55.59,1,1.997,4.447,28.293,2,1.596,1.596,26.733,1,3,,,,1,,5,Not sure,9,3,,,,,,2,5,3,9,61266e94-48b8-1b4d-1390-5b2aba4d0435,,,,1,
2021-08-25 17:24:36,2021-08-25 17:29:39,0,100,303,1,2021-08-25 17:29:40,R_qL3Oi6vaBICPSRX,anonymous,EN,1,1,1,43,2,3,74.042,74.042,75.751,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.687,14.687,28.376,1,12.626,12.626,26.295,1,8.101,13.867,26.034,2,13.27,13.27,26.095,1,12.9,12.9,26.075,1,2,,,,,,,2,,,,,,,10,2,,,,,,1,3,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266eb2-f7e7-552c-63e6-d8fd432c1cd4,,,,1,
2021-08-25 17:24:26,2021-08-25 17:29:49,0,100,322,1,2021-08-25 17:29:49,R_22x0K2ZostMeWJ5,anonymous,EN,1,1,1,62,2,3,4.64,74.362,74.85,6,1.435,38.434,39.185,6,2.89,27.241,27.945,3,1.574,27.781,28.386,3,1.544,32.049,32.623,5,1.75,15.592,27.862,2,2,,,,,,,2,,,,,,,10,2,,,,,,2,1,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266ebb-d8f6-40e7-43ca-5dd487f28982,,,,1,
2021-08-25 17:25:16,2021-08-25 17:29:55,0,100,279,1,2021-08-25 17:29:55,R_24OXPdGD7fzAJZA,anonymous,EN,1,1,1,48,1,3,8.89,43.88,46.01,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.108,16.948,29.556,3,6,9.023,25.993,2,2,7.567,25.918,3,6.719,10.181,26.362,2,3.16,11.457,26.993,2,2,,,,1,1,5,Inane,10,2,,,,,,1,5,10,6,61266edb-8827-0663-e8a5-a3172dbf172f,,,,1,
2021-08-25 17:25:26,2021-08-25 17:29:57,0,100,270,1,2021-08-25 17:29:57,R_2SCtJYlcXrRVw6p,anonymous,EN,1,1,1,38,2,3,5.678,66.331,67.457,2,2.882,20.672,26.159,7,4.004,6.994,26.724,2,4.023,5.549,26.557,2,4.083,6.075,26.492,2,4.344,17.503,26.323,2,2,,,,,,,2,,,,,,,9,2,,,,,,2,3,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266ec6-eb0f-d35c-69e9-de802e7c6742,,,,1,
2021-08-25 17:29:08,2021-08-25 17:29:58,0,100,50,1,2021-08-25 17:29:59,R_2Cp8yX7PBB7uPYG,anonymous,EN,1,1,1,21,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266fd2-1aac-5d56-6da6-da5b61e999be,,,,2,
2021-08-25 17:24:26,2021-08-25 17:30:01,0,100,334,1,2021-08-25 17:30:01,R_3lMovwuhekqvb7w,anonymous,EN,1,1,1,54,1,3,10.543,47.008,47.889,3,5.09,15.797,26.005,3,3.014,13.26,30.374,3,5.031,5.783,34.526,2,6.008,24.711,34.299,3,18.598,18.598,38.824,1,2,,,,,,,2,,,,,,,0,2,,,,,,1,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266ea9-f1e7-0449-00a1-ca3d16c78a58,,,,1,
2021-08-25 17:24:40,2021-08-25 17:30:00,0,100,320,1,2021-08-25 17:30:01,R_ueqlTDTIM7VnR6N,anonymous,EN,1,1,1,58,2,3,2.086,68.85,70.04,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.948,30.299,31.012,8,1.801,23.843,25.87,5,1.486,24.403,25.712,3,1.202,17.968,25.858,3,2.599,20.41,27.388,4,2,,,,1,,5,"The fact that he said he was talking to Gorbachev ",,3,,,,,,2,2,6,4,61266eb7-dfb5-e1de-0bb5-7de3cb9840bc,,,,1,
2021-08-25 17:24:44,2021-08-25 17:30:05,0,100,320,1,2021-08-25 17:30:05,R_302CE8UCECfeqsd,anonymous,EN,1,1,1,57,1,3,1.301,69.257,70.698,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.069,22.944,32.003,5,4.249,26.625,27.431,7,0.994,21.331,34.057,6,0.914,18.669,26.445,3,0.969,25.157,26.316,9,1,,,,1,1,5,Didn’t look right,6,2,,,,,,2,0,5,5,61266e9d-c926-e0c9-5620-2aa692d40ba5,,,,1,
2021-08-25 17:23:42,2021-08-25 17:30:05,0,100,382,1,2021-08-25 17:30:05,R_AFCAkLfVVzFBfuF,anonymous,EN,1,1,1,42,1,3,1.296,72.936,75.161,6,1.164,18.329,26.147,6,0.905,21.735,26.265,7,0.768,20.411,25.99,6,0.835,17.584,26.07,4,0.742,16.828,25.974,4,2,,,,,,,2,,,,,,,7,2,,,,,,2,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e70-2d88-e238-030e-d3de0c3635f0,,,,1,
2021-08-25 17:26:07,2021-08-25 17:30:13,0,100,246,1,2021-08-25 17:30:13,R_9ssHv8vzrzcnZaF,anonymous,EN,1,1,1,20,1,3,1.801,65.5,65.977,4,0.849,25.87,26.411,10,1.773,15.011,26.418,3,1.805,26.5,27.117,3,1.038,2.845,26.501,3,1.068,22.329,25.832,2,2,,,,,,,2,,,,,,,8,2,,,,,,2,2,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266eee-9d59-1031-0036-7c3b06ca0a78,,,,1,
2021-08-25 17:25:22,2021-08-25 17:30:26,0,100,303,1,2021-08-25 17:30:26,R_yZIhQmltf8EJUlz,anonymous,EN,1,1,1,50,2,3,1.368,67.897,69.305,3,1.549,25.457,26.039,5,1.034,21.642,27.457,3,1.439,22.151,26.05,2,1.253,20.803,27.274,2,1.05,19.755,26.588,2,2,,,,,,,2,,,,,,,8,1,,,1,,,2,1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266ef3-57a5-00d4-309b-846fb714e9d7,,,,1,
2021-08-25 17:24:34,2021-08-25 17:30:32,0,100,358,1,2021-08-25 17:30:33,R_snEUlTVFkF7Yg9j,anonymous,EN,1,1,1,21,2,3,10.216,10.216,67.257,1,8.301,18.977,26.19,3,11.404,11.404,26.995,1,0.772,49.683,52.46,2,1.39,23.502,25.999,9,3.456,17.808,26.201,6,1,,,1,,,,2,,,,,,,10,2,,,,,,2,9,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e93-6ea3-f535-d752-b7a928fbf5b9,,,,1,
2021-08-25 17:24:43,2021-08-25 17:30:52,0,100,369,1,2021-08-25 17:30:52,R_1q1wSlv22AcNOHw,anonymous,EN,1,1,1,49,1,3,26.316,44.635,50.155,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.474,0,0,0,29.764,0,5.289,5.289,88.912,1,0,0,26.331,0,25.617,25.617,26.926,1,1,,,,1,,this looks like a deepfake video,1,,,,1,,"fake exgerated movements ",8,2,,,,,,1,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e9c-85c5-3000-b9aa-30223f03e87a,,,,1,
2021-08-25 17:25:51,2021-08-25 17:30:59,0,100,308,1,2021-08-25 17:30:59,R_1M4YW7QuXjGCE0q,anonymous,EN,1,1,1,47,2,3,3.851,105.095,105.9,7,1.957,21.798,25.971,7,2.377,21.654,25.96,3,2.332,3.876,26.058,2,3.296,21.465,27.028,4,2.753,21.991,27.874,3,2,,,,,,,2,,,,,,,8,1,,,,,1,1,7,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266f0a-3ce3-250f-86ba-0e6f111032f4,,,,1,
2021-08-25 17:25:06,2021-08-25 17:31:05,0,100,358,1,2021-08-25 17:31:05,R_1r09WWcJaRU87X8,anonymous,EN,1,1,1,43,2,3,0,0,72.118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.696,0,0,0,27.852,0,0,0,44.928,0,0,0,27.381,0,0,0,26.318,0,1,1,,,,1,8,It was the voice and the mannerism,10,2,,,,,,1,7,7,7,61266edd-9178-7716-d242-14b0d7980735,,,,1,
2021-08-25 17:25:13,2021-08-25 17:31:17,0,100,364,1,2021-08-25 17:31:17,R_265OczY4C4bfI10,anonymous,EN,1,1,1,51,1,3,3.567,101.236,102.601,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.697,20.849,32.279,6,1.348,1.348,40.072,1,1.017,18.946,30.368,3,1.348,14.976,26.225,4,1.335,14.53,26.244,5,2,,,,,,,2,,,,,,,8,2,,,,,,1,0,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266eb9-c598-a786-0a06-3112a4d8707a,,,,1,
2021-08-25 17:26:44,2021-08-25 17:31:17,0,100,273,1,2021-08-25 17:31:18,R_9FbEUE6czMt4cZb,anonymous,EN,1,1,1,50,2,3,1.866,70.464,71.508,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.072,25.405,26.299,6,1.101,23.267,26.027,9,2.459,20.307,26.003,5,1.254,21.055,26.097,4,1.711,25.51,26.223,5,2,,,,,,,2,,,,,,,,2,,,,,,1,8,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266f13-aa97-4ea5-dd42-3744f06adf28,,,,1,
2021-08-25 17:23:18,2021-08-25 17:31:24,0,100,486,1,2021-08-25 17:31:25,R_3nGkIJYTucKgyap,anonymous,EN,1,1,1,54,1,3,28.019,174.505,175.289,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.813,30.134,30.193,5,4.06,28.082,29.492,4,0.866,18.418,35.938,4,3.111,20.326,34.888,6,4.169,22.688,26.494,6,1,1,,,,,5,The way he acted,6,2,,,,,,2,5,6,5,61266e67-2f2c-1829-eed4-8b96c435e92a,,,,1,
2021-08-25 17:23:42,2021-08-25 17:31:36,0,100,474,1,2021-08-25 17:31:37,R_4OfsoKLQxYWxrrz,anonymous,EN,1,1,1,26,2,3,5.158,71.618,74.133,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,30.079,31.139,5,2.384,20.884,33.467,4,4.429,20.914,35.983,3,1.632,25.15,26.027,5,1.638,28.011,28.022,8,1,,1,,,,For an old clip the quality was better than the others,2,,,,,,,2,2,,,,,,1,6,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266e85-fa5b-43bd-35f1-e03b8ac739e6,,,,1,
2021-08-25 17:26:59,2021-08-25 17:31:41,0,100,281,1,2021-08-25 17:31:41,R_t0zxISF5brF9ODf,anonymous,EN,1,1,1,22,1,3,3.88,69.512,70.444,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.525,28.563,29.38,12,2.887,13.882,25.909,3,1.277,3.476,26.49,2,1.318,4.061,26.139,3,1.495,3.834,26.653,2,1,1,1,,,,Not sure,1,,1,,,,The voice sounded different,10,2,,,,,,1,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266f54-9362-fecb-cfc3-078d64b0bffe,,,,1,
2021-08-25 17:25:50,2021-08-25 17:31:41,0,100,351,1,2021-08-25 17:31:41,R_1eXLEeU9epP5Hl9,anonymous,EN,1,1,1,29,2,3,1.809,68.077,68.758,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.628,26.706,28.131,11,1.701,15.176,25.809,4,2.064,28.95,28.982,10,1.001,16.409,25.693,3,1.817,17.438,25.846,4,1,,,,1,,That he met Gorbachev in Russia but nothing to do with movies,2,,,,,,,9,2,,,,,,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266f0b-e9a3-73ec-d29b-0650092ee717,,,,1,
2021-08-25 17:25:35,2021-08-25 17:32:00,0,100,384,1,2021-08-25 17:32:00,R_23gJjozQs164f9x,anonymous,EN,1,1,1,49,2,3,25.18,95.105,95.937,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.233,19.284,26.041,4,4.327,17.356,26.409,3,5.898,19.635,26.585,3,6.813,21,26.126,3,4.811,4.811,25.872,1,2,,,,,,,1,,,,,1,"i dont know just feels wrong ",7,2,,,,,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266efd-326c-92f1-6b74-66a39a41a82e,,,,1,
2021-08-25 17:28:01,2021-08-25 17:32:20,0,100,258,1,2021-08-25 17:32:20,R_1Ii02oTQBw04bEq,anonymous,EN,1,1,1,21,1,3,1.088,53.348,54.117,11,0,0,26.367,0,49.442,49.442,50.361,1,0,0,26.303,0,0,0,26.048,0,0,0,26.125,0,1,,1,,,,,1,1,,,,,,7,1,1,,,,,1,8,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266f92-a0ae-2ca1-54b8-b7fc7302441c,,,,1,
2021-08-25 17:26:34,2021-08-25 17:32:22,0,100,347,1,2021-08-25 17:32:22,R_vvOLZku3mTZ5Lgd,anonymous,EN,1,1,1,38,2,3,34.117,68.507,69.185,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.594,25.233,26.332,5,4.045,24.569,29.794,7,15.182,24.384,28.181,3,4,22.105,26.341,3,4.653,4.653,26.853,1,3,,,,1,1,3,They didn't look or sound like tom cruise,6,2,,,,,,2,2,5,6,61266f3b-8340-8164-3cc6-12a1a53d3f05,,,,1,
2021-08-25 17:26:50,2021-08-25 17:32:33,0,100,342,1,2021-08-25 17:32:33,R_Odrp0O3Cx0q5dLz,anonymous,EN,1,1,1,39,2,3,13.1,72.967,73.455,4,16.122,25.671,26.76,5,19.58,19.58,28.281,1,21.899,21.899,26.23,1,6.793,22.701,51.549,2,44.474,44.474,45.26,1,2,,,,,,,2,,,,,,,8,2,,,,,,2,0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61266f3b-e7b2-91b1-5d16-0ccaf2378795,,,,1,
